AID	TEAM
aid=602350	TEAM_BROAD
aid=624154	TEAM_NCGC
aid=624261	TEAM_NCGC
aid=588475	TEAM_BURNHAM
aid=624272	TEAM_NCGC
aid=624110	TEAM_BROAD
aid=602419	TEAM_BURNHAM
aid=624317	TEAM_BURNHAM
aid=602329	TEAM_BROAD
aid=624357	TEAM_BURNHAM
aid=624360	TEAM_BROAD
aid=624372	TEAM_BROAD
aid=588330	TEAM_NCGC
aid=488768	TEAM_NCGC
aid=504937	TEAM_NCGC
aid=602307	TEAM_SRI
aid=602470	TEAM_SRI
aid=602242	TEAM_SRI
aid=624069	TEAM_SRI
aid=624284	TEAM_SRI
aid=624019	TEAM_NCGC
aid=623995	TEAM_NCGC
aid=624023	TEAM_NCGC
aid=602217	TEAM_BURNHAM
aid=624342	TEAM_NCGC
aid=504920	TEAM_HOPKINS
aid=588759	TEAM_HOPKINS
aid=623912	TEAM_HOPKINS
aid=588810	TEAM_BROAD
aid=602338	TEAM_UNM
aid=2418	TEAM_UNM
aid=1989	TEAM_UNM
aid=588540	TEAM_UNM
aid=504456	TEAM_UNM
aid=2624	TEAM_UNM
aid=2757	TEAM_UNM
aid=2538	TEAM_SCRIPPS
aid=874	TEAM_SCRIPPS
aid=1920	TEAM_SCRIPPS
aid=1739	TEAM_NCGC
aid=492962	TEAM_NCGC
aid=690	TEAM_BURNHAM
aid=485294	TEAM_NCGC
aid=602291	TEAM_NCGC
aid=489043	TEAM_NCGC
aid=1662	TEAM_BROAD
aid=2651	TEAM_VANDERBILT
aid=1788	TEAM_VANDERBILT
aid=602154	TEAM_BROAD
aid=624026	TEAM_BROAD
aid=624243	TEAM_UNM
aid=602327	TEAM_UNM
aid=1775	TEAM_UNM
aid=602150	TEAM_VANDERBILT
aid=722	TEAM_UNM
aid=1458	TEAM_NCGC
aid=1679	TEAM_SCRIPPS
aid=1709	TEAM_NCGC
aid=1719	TEAM_NCGC
aid=2317	TEAM_SCRIPPS
aid=588487	TEAM_SCRIPPS
aid=624140	TEAM_BROAD
aid=468	TEAM_SCRIPPS
aid=2425	TEAM_VANDERBILT
aid=588831	TEAM_BROAD
aid=624017	TEAM_BROAD
aid=504521	TEAM_UNM
aid=588461	TEAM_UNM
aid=1837	TEAM_UNM
aid=2040	TEAM_UNM
aid=504381	TEAM_SCRIPPS
aid=504418	TEAM_HOPKINS
aid=602144	TEAM_VANDERBILT
aid=2688	TEAM_NCGC
aid=872	TEAM_SCRIPPS
aid=1990	TEAM_BROAD
aid=1726	TEAM_NCGC
aid=504343	TEAM_BROAD
aid=504344	TEAM_BROAD
aid=504523	TEAM_BROAD
aid=493196	TEAM_BROAD
aid=504792	TEAM_BURNHAM
aid=624072	TEAM_BROAD
aid=488804	TEAM_BROAD
aid=488940	TEAM_NCGC
aid=1483	TEAM_UNM
aid=602430	TEAM_UNM
aid=588448	TEAM_UNM
aid=588518	TEAM_UNM
aid=588550	TEAM_UNM
aid=2557	TEAM_UNM
aid=1337	TEAM_UNM
aid=1993	TEAM_UNM
aid=2055	TEAM_UNM
aid=588411	TEAM_SCRIPPS
aid=540361	TEAM_NCGC
aid=602151	TEAM_VANDERBILT
aid=1272	TEAM_SCRIPPS
aid=1866	TEAM_SCRIPPS
aid=1571	TEAM_NCGC
aid=2484	TEAM_BROAD
aid=2155	TEAM_NCGC
aid=2364	TEAM_NCGC
aid=602129	TEAM_SCRIPPS
aid=504944	TEAM_BROAD
aid=2519	TEAM_BROAD
aid=488898	TEAM_BROAD
aid=588484	TEAM_SCRIPPS
aid=588557	TEAM_BURNHAM
aid=623880	TEAM_BROAD
aid=504603	TEAM_NCGC
aid=2833	TEAM_UNM
aid=1329	TEAM_UNM
aid=2043	TEAM_UNM
aid=2050	TEAM_UNM
aid=488808	TEAM_UNM
aid=488825	TEAM_UNM
aid=2532	TEAM_SCRIPPS
aid=1319	TEAM_SCRIPPS
aid=1476	TEAM_NCGC
aid=2272	TEAM_UNM
aid=624341	TEAM_NCGC
aid=540316	TEAM_BROAD
aid=488854	TEAM_NCGC
aid=588588	TEAM_BURNHAM
aid=1237	TEAM_SCRIPPS
aid=623996	TEAM_UNM
aid=488806	TEAM_UNM
aid=760	TEAM_UNM
aid=950	TEAM_UNM
aid=2046	TEAM_UNM
aid=2033	TEAM_UNM
aid=493039	TEAM_HOPKINS
aid=493113	TEAM_HOPKINS
aid=504638	TEAM_NCGC
aid=607	TEAM_NCGC
aid=610	TEAM_SCRIPPS
aid=854	TEAM_SCRIPPS
aid=1406	TEAM_SCRIPPS
aid=1862	TEAM_UNM
aid=2111	TEAM_NCGC
aid=1999	TEAM_BROAD
aid=2351	TEAM_SCRIPPS
aid=504930	TEAM_SCRIPPS
aid=588703	TEAM_BROAD
aid=488811	TEAM_BURNHAM
aid=488852	TEAM_NCGC
aid=449763	TEAM_BURNHAM
aid=2565	TEAM_NCGC
aid=504454	TEAM_UNM
aid=602251	TEAM_UNM
aid=2813	TEAM_UNM
aid=1200	TEAM_UNM
aid=1838	TEAM_UNM
aid=1761	TEAM_UNM
aid=504741	TEAM_NCGC
aid=504777	TEAM_NCGC
aid=504325	TEAM_BROAD
aid=504690	TEAM_BURNHAM
aid=2764	TEAM_BURNHAM
aid=602130	TEAM_BURNHAM
aid=1443	TEAM_BURNHAM
aid=1889	TEAM_BROAD
aid=2620	TEAM_NCGC
aid=2573	TEAM_NCGC
aid=588465	TEAM_UNM
aid=1221	TEAM_UNM
aid=1836	TEAM_UNM
aid=488790	TEAM_UNM
aid=504458	TEAM_UNM
aid=504739	TEAM_NCGC
aid=2692	TEAM_SCRIPPS
aid=2740	TEAM_UNM
aid=2452	TEAM_BROAD
aid=2547	TEAM_NCGC
aid=1570	TEAM_NCGC
aid=1732	TEAM_NCGC
aid=2016	TEAM_UNM
aid=504342	TEAM_BROAD
aid=588641	TEAM_BURNHAM
aid=485337	TEAM_BURNHAM
aid=1875	TEAM_BROAD
aid=368	TEAM_PITT
aid=577	TEAM_PITT
aid=676	TEAM_PITT
aid=540366	TEAM_SCRIPPS
aid=449769	TEAM_VANDERBILT
aid=2334	TEAM_BURNHAM
aid=463228	TEAM_BURNHAM
aid=1929	TEAM_VANDERBILT
aid=504909	TEAM_SRI
aid=504903	TEAM_SRI
aid=504857	TEAM_SRI
aid=504646	TEAM_SRI
aid=623934	TEAM_SRI
aid=588372	TEAM_SRI
aid=431	TEAM_BURNHAM
aid=463196	TEAM_VANDERBILT
aid=624	TEAM_VANDERBILT
aid=1233	TEAM_SRI
aid=1766	TEAM_NCGC
aid=632	TEAM_NCGC
aid=991	TEAM_NCGC
aid=2602	TEAM_HOPKINS
aid=630	TEAM_EMORY
aid=754	TEAM_EMORY
aid=712	TEAM_EMORY
aid=449744	TEAM_BURNHAM
aid=1055	TEAM_BURNHAM
aid=677	TEAM_VANDERBILT
aid=1921	TEAM_VANDERBILT
aid=1938	TEAM_VANDERBILT
aid=2004	TEAM_BURNHAM
aid=1770	TEAM_NCGC
aid=1498	TEAM_NCGC
aid=588455	TEAM_SRI
aid=1635	TEAM_SRI
aid=1807	TEAM_SCRIPPS
aid=624397	TEAM_SCRIPPS
aid=540345	TEAM_SCRIPPS
aid=2792	TEAM_BURNHAM
aid=588679	TEAM_SCRIPPS
aid=2840	TEAM_SRI
aid=449743	TEAM_SRI
aid=602137	TEAM_UNM
aid=463089	TEAM_UNM
aid=2150	TEAM_UNM
aid=1892	TEAM_UNM
aid=1896	TEAM_UNM
aid=504401	TEAM_SCRIPPS
aid=504886	TEAM_SCRIPPS
aid=588581	TEAM_SCRIPPS
aid=774	TEAM_SRI
aid=464	TEAM_SCRIPPS
aid=878	TEAM_PITT
aid=993	TEAM_NCGC
aid=488971	TEAM_VANDERBILT
aid=504731	TEAM_NCGC
aid=2668	TEAM_NCGC
aid=2666	TEAM_NCGC
aid=504560	TEAM_BURNHAM
aid=2682	TEAM_BURNHAM
aid=2135	TEAM_BURNHAM
aid=1530	TEAM_UNM
aid=1897	TEAM_UNM
aid=504424	TEAM_NCGC
aid=624094	TEAM_NCGC
aid=504428	TEAM_NCGC
aid=493204	TEAM_NCGC
aid=588568	TEAM_SCRIPPS
aid=971	TEAM_NCGC
aid=983	TEAM_NCGC
aid=966	TEAM_NCGC
aid=921	TEAM_NCGC
aid=663	TEAM_NCGC
aid=656	TEAM_NCGC
aid=654	TEAM_NCGC
aid=2636	TEAM_HOPKINS
aid=1442	TEAM_PENN
aid=2616	TEAM_VANDERBILT
aid=588564	TEAM_SCRIPPS
aid=540365	TEAM_SCRIPPS
aid=2504	TEAM_BURNHAM
aid=2255	TEAM_BURNHAM
aid=589	TEAM_NCGC
aid=934	TEAM_NCGC
aid=346	TEAM_NCGC
aid=827	TEAM_SRI
aid=602316	TEAM_SCRIPPS
aid=602315	TEAM_SCRIPPS
aid=435021	TEAM_VANDERBILT
aid=2335	TEAM_BURNHAM
aid=638	TEAM_SRI
aid=739	TEAM_SRI
aid=493175	TEAM_NCGC
aid=624081	TEAM_SCRIPPS
aid=540367	TEAM_SCRIPPS
aid=439	TEAM_SCRIPPS
aid=1192	TEAM_SCRIPPS
aid=1565	TEAM_BURNHAM
aid=504363	TEAM_BURNHAM
aid=2788	TEAM_BURNHAM
aid=1721	TEAM_NCGC
aid=623970	TEAM_SCRIPPS
aid=741	TEAM_SRI
aid=847	TEAM_SRI
aid=849	TEAM_SRI
aid=701	TEAM_PENN
aid=831	TEAM_PENN
aid=460	TEAM_PENN
aid=820	TEAM_PENN
aid=1753	TEAM_VANDERBILT
aid=623962	TEAM_SCRIPPS
aid=485301	TEAM_SCRIPPS
aid=1845	TEAM_SCRIPPS
aid=1830	TEAM_SCRIPPS
aid=2173	TEAM_SCRIPPS
aid=551	TEAM_PITT
aid=374	TEAM_PITT
aid=602213	TEAM_SCRIPPS
aid=2707	TEAM_NCGC
aid=602370	TEAM_NCGC
aid=488830	TEAM_SCRIPPS
aid=492960	TEAM_NCGC
aid=488900	TEAM_NCGC
aid=560	TEAM_SCRIPPS
aid=851	TEAM_SCRIPPS
aid=463191	TEAM_BURNHAM
aid=624095	TEAM_SCRIPPS
aid=624097	TEAM_SCRIPPS
aid=624090	TEAM_SCRIPPS
aid=434978	TEAM_HOPKINS
aid=588668	TEAM_SCRIPPS
aid=2685	TEAM_NCGC
aid=624387	TEAM_NCGC
aid=776	TEAM_SCRIPPS
aid=612	TEAM_SCRIPPS
aid=797	TEAM_PITT
aid=683	TEAM_PITT
aid=485370	TEAM_BURNHAM
aid=488957	TEAM_BURNHAM
aid=2342	TEAM_NCGC
aid=624079	TEAM_SCRIPPS
aid=2187	TEAM_SCRIPPS
aid=2265	TEAM_NCGC
aid=2276	TEAM_NCGC
aid=1634	TEAM_NCGC
aid=504689	TEAM_BURNHAM
aid=588375	TEAM_BURNHAM
aid=672	TEAM_PITT
aid=671	TEAM_PITT
aid=2051	TEAM_UNM
aid=504559	TEAM_HOPKINS
aid=2581	TEAM_HOPKINS
aid=504555	TEAM_HOPKINS
aid=493182	TEAM_BURNHAM
aid=493155	TEAM_BURNHAM
aid=2073	TEAM_BURNHAM
aid=2010	TEAM_BROAD
aid=2630	TEAM_BROAD
aid=2396	TEAM_BROAD
aid=540357	TEAM_NCGC
aid=504895	TEAM_NCGC
aid=493063	TEAM_BROAD
aid=2726	TEAM_BROAD
aid=504333	TEAM_NCGC
aid=463093	TEAM_SCRIPPS
aid=588649	TEAM_SCRIPPS
aid=463098	TEAM_SCRIPPS
aid=1958	TEAM_BURNHAM
aid=488877	TEAM_SCRIPPS
aid=488984	TEAM_SCRIPPS
aid=488999	TEAM_SCRIPPS
aid=1879	TEAM_SCRIPPS
aid=463195	TEAM_BURNHAM
aid=463212	TEAM_BURNHAM
aid=463194	TEAM_BURNHAM
aid=493075	TEAM_BROAD
aid=504918	TEAM_SCRIPPS
aid=540250	TEAM_SCRIPPS
aid=588335	TEAM_SCRIPPS
aid=2721	TEAM_BROAD
aid=488997	TEAM_HOPKINS
aid=624050	TEAM_SCRIPPS
aid=504717	TEAM_SCRIPPS
aid=504701	TEAM_SCRIPPS
aid=504699	TEAM_SCRIPPS
aid=492964	TEAM_SCRIPPS
aid=2652	TEAM_SCRIPPS
aid=2606	TEAM_SCRIPPS
aid=485347	TEAM_NCGC
aid=2123	TEAM_BROAD
aid=588430	TEAM_BROAD
aid=2709	TEAM_BROAD
aid=488979	TEAM_NCGC
aid=493203	TEAM_NCGC
aid=602299	TEAM_SCRIPPS
aid=504809	TEAM_NCGC
aid=463097	TEAM_NCGC
aid=463113	TEAM_NCGC
aid=2371	TEAM_SCRIPPS
aid=504531	TEAM_SCRIPPS
aid=463083	TEAM_SCRIPPS
aid=493191	TEAM_BROAD
aid=540328	TEAM_BROAD
aid=504867	TEAM_SCRIPPS
aid=463129	TEAM_SCRIPPS
aid=588788	TEAM_SCRIPPS
aid=463082	TEAM_SCRIPPS
aid=588767	TEAM_SCRIPPS
aid=493032	TEAM_SCRIPPS
aid=2269	TEAM_SCRIPPS
aid=1790	TEAM_SCRIPPS
aid=463081	TEAM_SCRIPPS
aid=504383	TEAM_SCRIPPS
aid=434987	TEAM_SRI
aid=540332	TEAM_SCRIPPS
aid=504919	TEAM_SCRIPPS
aid=588504	TEAM_SCRIPPS
aid=540364	TEAM_SCRIPPS
aid=602141	TEAM_BURNHAM
aid=602272	TEAM_BROAD
aid=602334	TEAM_BURNHAM
aid=602466	TEAM_BURNHAM
aid=485316	TEAM_NCGC
aid=504669	TEAM_BURNHAM
aid=504607	TEAM_BURNHAM
aid=489000	TEAM_SCRIPPS
aid=493242	TEAM_BROAD
aid=2223	TEAM_BROAD
aid=435010	TEAM_BROAD
aid=493205	TEAM_NCGC
aid=624006	TEAM_BROAD
aid=540333	TEAM_SRI
aid=588573	TEAM_BURNHAM
aid=602469	TEAM_BURNHAM
aid=493115	TEAM_SCRIPPS
aid=489032	TEAM_BURNHAM
aid=485299	TEAM_BURNHAM
aid=2716	TEAM_BROAD
aid=588530	TEAM_BROAD
aid=602190	TEAM_BROAD
aid=588529	TEAM_BROAD
aid=488907	TEAM_BROAD
aid=493172	TEAM_BROAD
aid=463190	TEAM_BURNHAM
aid=602279	TEAM_BROAD
aid=588803	TEAM_SCRIPPS
aid=588805	TEAM_SCRIPPS
aid=493108	TEAM_SCRIPPS
aid=2180	TEAM_VANDERBILT
aid=2191	TEAM_VANDERBILT
aid=2183	TEAM_VANDERBILT
aid=504426	TEAM_VANDERBILT
aid=493021	TEAM_VANDERBILT
aid=602208	TEAM_HOPKINS
aid=463092	TEAM_SCRIPPS
aid=623921	TEAM_SCRIPPS
aid=504498	TEAM_SCRIPPS
aid=504515	TEAM_SCRIPPS
aid=489019	TEAM_SCRIPPS
aid=588790	TEAM_NCGC
aid=488983	TEAM_NCGC
aid=504444	TEAM_NCGC
aid=624120	TEAM_HOPKINS
aid=602306	TEAM_HOPKINS
aid=504841	TEAM_NCGC
aid=488781	TEAM_SCRIPPS
aid=488782	TEAM_SCRIPPS
aid=602295	TEAM_BROAD
aid=588811	TEAM_BROAD
aid=2498	TEAM_BURNHAM
aid=2356	TEAM_BURNHAM
aid=434981	TEAM_BURNHAM
aid=2493	TEAM_BURNHAM
aid=493028	TEAM_BURNHAM
aid=493012	TEAM_BURNHAM
aid=504783	TEAM_NCGC
aid=504361	TEAM_NCGC
aid=493201	TEAM_NCGC
aid=485349	TEAM_NCGC
aid=588691	TEAM_BROAD
aid=2728	TEAM_BROAD
aid=493119	TEAM_BROAD
aid=493117	TEAM_BROAD
aid=493116	TEAM_BROAD
aid=2166	TEAM_SCRIPPS
aid=588801	TEAM_SCRIPPS
aid=588796	TEAM_SCRIPPS
aid=588802	TEAM_SCRIPPS
aid=1490	TEAM_NCGC
aid=1003	TEAM_NCGC
aid=463084	TEAM_VANDERBILT
aid=492999	TEAM_HOPKINS
aid=602422	TEAM_SCRIPPS
aid=492957	TEAM_SCRIPPS
aid=504677	TEAM_SCRIPPS
aid=488942	TEAM_SCRIPPS
aid=588630	TEAM_UNM
aid=588387	TEAM_UNM
aid=2041	TEAM_UNM
aid=758	TEAM_UNM
aid=540281	TEAM_BURNHAM
aid=540279	TEAM_NCGC
aid=485360	TEAM_NCGC
aid=504878	TEAM_NCGC
aid=2697	TEAM_HOPKINS
aid=588395	TEAM_SRI
aid=463120	TEAM_BURNHAM
aid=434926	TEAM_BURNHAM
aid=624077	TEAM_SCRIPPS
aid=602343	TEAM_SCRIPPS
aid=602355	TEAM_SCRIPPS
aid=602354	TEAM_SCRIPPS
aid=602337	TEAM_SCRIPPS
aid=602403	TEAM_SCRIPPS
aid=2169	TEAM_NCGC
aid=2202	TEAM_SCRIPPS
aid=463124	TEAM_SCRIPPS
aid=2130	TEAM_SCRIPPS
aid=488863	TEAM_BURNHAM
aid=2222	TEAM_BROAD
aid=463150	TEAM_SCRIPPS
aid=624277	TEAM_SCRIPPS
aid=463152	TEAM_SCRIPPS
aid=504743	TEAM_BURNHAM
aid=504720	TEAM_BURNHAM
aid=602297	TEAM_BROAD
aid=602168	TEAM_SCRIPPS
aid=602166	TEAM_SCRIPPS
aid=588792	TEAM_SCRIPPS
aid=602386	TEAM_BURNHAM
aid=2133	TEAM_BURNHAM
aid=1966	TEAM_BURNHAM
aid=2285	TEAM_BURNHAM
aid=624062	TEAM_BROAD
aid=623904	TEAM_BROAD
aid=602185	TEAM_BROAD
aid=504598	TEAM_UNM
aid=485285	TEAM_BURNHAM
aid=434922	TEAM_BURNHAM
aid=2843	TEAM_BURNHAM
aid=2844	TEAM_BURNHAM
aid=434924	TEAM_BURNHAM
aid=504830	TEAM_SRI
aid=588454	TEAM_SRI
aid=493090	TEAM_SRI
aid=588327	TEAM_SCRIPPS
aid=624353	TEAM_SCRIPPS
aid=493067	TEAM_NCGC
aid=597	TEAM_NCGC
aid=493169	TEAM_NCGC
aid=434982	TEAM_SCRIPPS
aid=493027	TEAM_SCRIPPS
aid=434957	TEAM_SCRIPPS
aid=623906	TEAM_VANDERBILT
aid=623892	TEAM_VANDERBILT
aid=493168	TEAM_NCGC
aid=1445	TEAM_SCRIPPS
aid=904	TEAM_NCGC
aid=1085	TEAM_EMORY
aid=449736	TEAM_BURNHAM
aid=2436	TEAM_VANDERBILT
aid=2756	TEAM_SCRIPPS
aid=504528	TEAM_SCRIPPS
aid=504670	TEAM_SCRIPPS
aid=489022	TEAM_SCRIPPS
aid=623910	TEAM_UNM
aid=463141	TEAM_SCRIPPS
aid=504539	TEAM_BROAD
aid=602305	TEAM_SCRIPPS
aid=602193	TEAM_SCRIPPS
aid=624305	TEAM_NCGC
aid=488953	TEAM_NCGC
aid=588782	TEAM_SRI
aid=492984	TEAM_BURNHAM
aid=463109	TEAM_BURNHAM
aid=488990	TEAM_NCGC
aid=2734	TEAM_NCGC
aid=2729	TEAM_NCGC
aid=2431	TEAM_NCGC
aid=588629	TEAM_BROAD
aid=588632	TEAM_BROAD
aid=493084	TEAM_NCGC
aid=504464	TEAM_NCGC
aid=435007	TEAM_BROAD
aid=493142	TEAM_BURNHAM
aid=488875	TEAM_BURNHAM
aid=2482	TEAM_SCRIPPS
aid=2435	TEAM_SCRIPPS
aid=2698	TEAM_NCGC
aid=504910	TEAM_SRI
aid=602160	TEAM_BROAD
aid=588838	TEAM_BROAD
aid=540271	TEAM_BROAD
aid=504891	TEAM_NCGC
aid=504536	TEAM_NCGC
aid=623901	TEAM_BROAD
aid=624134	TEAM_BROAD
aid=602259	TEAM_BURNHAM
aid=540359	TEAM_BROAD
aid=504548	TEAM_NCGC
aid=588708	TEAM_SRI
aid=602308	TEAM_SRI
aid=588619	TEAM_BURNHAM
aid=602395	TEAM_BROAD
aid=602363	TEAM_BROAD
aid=624155	TEAM_NCGC
aid=588561	TEAM_UNM
aid=588670	TEAM_HOPKINS
aid=602412	TEAM_HOPKINS
aid=588699	TEAM_HOPKINS
aid=624413	TEAM_SCRIPPS
aid=624412	TEAM_SCRIPPS
aid=624304	TEAM_BURNHAM
aid=624384	TEAM_BURNHAM
aid=602230	TEAM_SCRIPPS
aid=602361	TEAM_BURNHAM
aid=588493	TEAM_BURNHAM
aid=623963	TEAM_SCRIPPS
aid=624264	TEAM_NCGC
aid=624146	TEAM_NCGC
aid=602473	TEAM_BURNHAM
aid=588476	TEAM_BURNHAM
aid=602429	TEAM_BURNHAM
aid=624300	TEAM_SRI
aid=624351	TEAM_SRI
aid=624334	TEAM_SRI
aid=624352	TEAM_BURNHAM
aid=602491	TEAM_BURNHAM
aid=624376	TEAM_BROAD
aid=588343	TEAM_BROAD
aid=624251	TEAM_NCGC
aid=624249	TEAM_NCGC
aid=624250	TEAM_NCGC
aid=493107	TEAM_NCGC
aid=588795	TEAM_NCGC
aid=624131	TEAM_NCGC
aid=624144	TEAM_NCGC
aid=540267	TEAM_NCGC
aid=623935	TEAM_SRI
aid=624295	TEAM_SRI
aid=588723	TEAM_SRI
aid=602183	TEAM_NCGC
aid=588508	TEAM_BURNHAM
aid=588779	TEAM_BURNHAM
aid=623902	TEAM_HOPKINS
aid=540321	TEAM_HOPKINS
aid=623884	TEAM_HOPKINS
aid=504902	TEAM_HOPKINS
aid=504846	TEAM_HOPKINS
aid=623894	TEAM_HOPKINS
aid=602162	TEAM_UNM
aid=1415	TEAM_UNM
aid=488829	TEAM_UNM
aid=504334	TEAM_UNM
aid=504735	TEAM_SCRIPPS
aid=2664	TEAM_SCRIPPS
aid=2455	TEAM_NCGC
aid=2350	TEAM_SCRIPPS
aid=504935	TEAM_SCRIPPS
aid=492954	TEAM_NCGC
aid=2527	TEAM_BROAD
aid=2676	TEAM_NCGC
aid=623951	TEAM_BROAD
aid=1914	TEAM_BROAD
aid=588420	TEAM_SCRIPPS
aid=493230	TEAM_BROAD
aid=602304	TEAM_UNM
aid=540358	TEAM_UNM
aid=696	TEAM_BURNHAM
aid=2009	TEAM_UNM
aid=463169	TEAM_SCRIPPS
aid=488838	TEAM_NCGC
aid=504812	TEAM_NCGC
aid=1318	TEAM_SCRIPPS
aid=887	TEAM_NCGC
aid=894	TEAM_NCGC
aid=1460	TEAM_NCGC
aid=1933	TEAM_BROAD
aid=2479	TEAM_NCGC
aid=2115	TEAM_NCGC
aid=1474	TEAM_NCGC
aid=1485	TEAM_NCGC
aid=540287	TEAM_SCRIPPS
aid=493231	TEAM_BROAD
aid=2518	TEAM_BROAD
aid=2546	TEAM_NCGC
aid=488986	TEAM_BURNHAM
aid=488851	TEAM_NCGC
aid=602133	TEAM_BURNHAM
aid=624075	TEAM_BROAD
aid=624105	TEAM_BROAD
aid=623950	TEAM_BROAD
aid=488868	TEAM_BROAD
aid=488931	TEAM_BROAD
aid=488948	TEAM_BROAD
aid=588418	TEAM_SCRIPPS
aid=1916	TEAM_VANDERBILT
aid=488820	TEAM_BROAD
aid=588450	TEAM_UNM
aid=2042	TEAM_UNM
aid=488812	TEAM_UNM
aid=504340	TEAM_UNM
aid=504470	TEAM_UNM
aid=2770	TEAM_SCRIPPS
aid=2633	TEAM_BROAD
aid=1448	TEAM_SCRIPPS
aid=1821	TEAM_SCRIPPS
aid=493251	TEAM_SCRIPPS
aid=2765	TEAM_BROAD
aid=488785	TEAM_BURNHAM
aid=489036	TEAM_NCGC
aid=489040	TEAM_BURNHAM
aid=492948	TEAM_NCGC
aid=449748	TEAM_BROAD
aid=602152	TEAM_BROAD
aid=504476	TEAM_UNM
aid=504624	TEAM_NCGC
aid=2628	TEAM_NCGC
aid=504565	TEAM_UNM
aid=588370	TEAM_UNM
aid=528	TEAM_UNM
aid=1320	TEAM_UNM
aid=1328	TEAM_UNM
aid=2045	TEAM_UNM
aid=489008	TEAM_NCGC
aid=504385	TEAM_NCGC
aid=504606	TEAM_NCGC
aid=504751	TEAM_NCGC
aid=2609	TEAM_BROAD
aid=2514	TEAM_NCGC
aid=2446	TEAM_BROAD
aid=1562	TEAM_SCRIPPS
aid=2142	TEAM_SCRIPPS
aid=2147	TEAM_NCGC
aid=504748	TEAM_NCGC
aid=2762	TEAM_NCGC
aid=624107	TEAM_BROAD
aid=489041	TEAM_SCRIPPS
aid=623895	TEAM_BROAD
aid=493225	TEAM_BROAD
aid=2572	TEAM_NCGC
aid=449753	TEAM_UNM
aid=2375	TEAM_UNM
aid=504736	TEAM_NCGC
aid=540341	TEAM_NCGC
aid=2622	TEAM_UNM
aid=2719	TEAM_SCRIPPS
aid=1468	TEAM_NCGC
aid=1510	TEAM_SCRIPPS
aid=1712	TEAM_NCGC
aid=1728	TEAM_NCGC
aid=2154	TEAM_SCRIPPS
aid=2114	TEAM_NCGC
aid=1473	TEAM_NCGC
aid=489038	TEAM_NCGC
aid=588843	TEAM_BROAD
aid=588620	TEAM_UNM
aid=489042	TEAM_UNM
aid=504931	TEAM_UNM
aid=588596	TEAM_UNM
aid=608	TEAM_BURNHAM
aid=463177	TEAM_SCRIPPS
aid=2450	TEAM_BROAD
aid=2583	TEAM_SCRIPPS
aid=1919	TEAM_SCRIPPS
aid=488796	TEAM_SCRIPPS
aid=2590	TEAM_NCGC
aid=753	TEAM_EMORY
aid=466	TEAM_SCRIPPS
aid=603	TEAM_NCGC
aid=588421	TEAM_SCRIPPS
aid=624010	TEAM_BROAD
aid=504618	TEAM_NCGC
aid=504577	TEAM_UNM
aid=588338	TEAM_UNM
aid=2829	TEAM_UNM
aid=2378	TEAM_UNM
aid=504904	TEAM_SCRIPPS
aid=1724	TEAM_NCGC
aid=504535	TEAM_BROAD
aid=602243	TEAM_BROAD
aid=602132	TEAM_BURNHAM
aid=623993	TEAM_BROAD
aid=624016	TEAM_BROAD
aid=435020	TEAM_SCRIPPS
aid=435005	TEAM_BROAD
aid=624461	TEAM_NCGC
aid=2533	TEAM_NCGC
aid=2639	TEAM_NCGC
aid=456	TEAM_BURNHAM
aid=493045	TEAM_BROAD
aid=493051	TEAM_BROAD
aid=504778	TEAM_NCGC
aid=588407	TEAM_SCRIPPS
aid=588435	TEAM_SCRIPPS
aid=1870	TEAM_UNM
aid=2023	TEAM_UNM
aid=588671	TEAM_BURNHAM
aid=463074	TEAM_BROAD
aid=2137	TEAM_BROAD
aid=651	TEAM_PITT
aid=449765	TEAM_VANDERBILT
aid=1672	TEAM_HOPKINS
aid=2758	TEAM_SCRIPPS
aid=488987	TEAM_BURNHAM
aid=2079	TEAM_BURNHAM
aid=588644	TEAM_SCRIPPS
aid=588640	TEAM_SCRIPPS
aid=588610	TEAM_SCRIPPS
aid=1832	TEAM_BROAD
aid=488798	TEAM_SCRIPPS
aid=624042	TEAM_VANDERBILT
aid=2480	TEAM_BURNHAM
aid=449775	TEAM_SRI
aid=623930	TEAM_SRI
aid=449735	TEAM_SRI
aid=493198	TEAM_SRI
aid=678	TEAM_VANDERBILT
aid=2401	TEAM_SRI
aid=732	TEAM_EMORY
aid=429	TEAM_EMORY
aid=992	TEAM_NCGC
aid=2074	TEAM_BURNHAM
aid=588616	TEAM_SCRIPPS
aid=588615	TEAM_SCRIPPS
aid=588539	TEAM_SCRIPPS
aid=588617	TEAM_SCRIPPS
aid=624127	TEAM_VANDERBILT
aid=434936	TEAM_NCGC
aid=1957	TEAM_BURNHAM
aid=1878	TEAM_BURNHAM
aid=488923	TEAM_BURNHAM
aid=1970	TEAM_NCGC
aid=449732	TEAM_SRI
aid=602173	TEAM_SCRIPPS
aid=624398	TEAM_SCRIPPS
aid=463086	TEAM_SCRIPPS
aid=2260	TEAM_BURNHAM
aid=588678	TEAM_SCRIPPS
aid=602219	TEAM_SCRIPPS
aid=434995	TEAM_SRI
aid=588622	TEAM_UNM
aid=2151	TEAM_UNM
aid=371	TEAM_SRI
aid=771	TEAM_SRI
aid=463	TEAM_SCRIPPS
aid=963	TEAM_NCGC
aid=994	TEAM_NCGC
